Beds,Confirmed,Date,Deaths,ICU,People_Tested,Region,TestPositivity,Ventilator
,314.0,2020-05-19,14.0,,1736.0,Boone,,
,10.0,2020-05-19,0.0,,348.0,Brown,,
,15.0,2020-05-19,1.0,,601.0,Bureau,,
,5.0,2020-05-19,0.0,,217.0,Marshall,,
,14.0,2020-05-19,2.0,,153.0,Carroll,,
,66.0,2020-05-19,0.0,,778.0,Cass,,
,435.0,2020-05-19,7.0,,7823.0,Champaign,,
,37919.0,2020-05-19,1729.0,,176024.0,Chicago,,
,32.0,2020-05-19,4.0,,710.0,Christian,,
,11.0,2020-05-19,0.0,,971.0,Franklin,,
,9.0,2020-05-19,0.0,,226.0,Clark,,
,165.0,2020-05-19,14.0,,1239.0,Clinton,,
,85.0,2020-05-19,7.0,,1647.0,Coles,,
,26772.0,2020-05-19,1251.0,,137341.0,Cook,,
,11.0,2020-05-19,0.0,,259.0,Crawford,,
,9.0,2020-05-19,0.0,,199.0,Cumberland,,
,4.0,2020-05-19,0.0,,397.0,De Witt,,
,268.0,2020-05-19,4.0,,2528.0,DeKalb,,
,26.0,2020-05-19,0.0,,586.0,Douglas,,
,6171.0,2020-05-19,315.0,,37630.0,DuPage,,
,0.0,2020-05-19,0.0,,283.0,Edgar,,
,2.0,2020-05-19,0.0,,101.0,Edwards,,
,6.0,2020-05-19,1.0,,390.0,Effingham,,
,19.0,2020-05-19,2.0,,332.0,Fayette,,
,3.0,2020-05-19,0.0,,252.0,Clay,,
,16.0,2020-05-19,0.0,,447.0,Mason,,
,6.0,2020-05-19,0.0,,180.0,Massac,,
,72.0,2020-05-19,3.0,,837.0,McDonough,,
,832.0,2020-05-19,69.0,,5050.0,St. Clair,,
,2.0,2020-05-19,0.0,,90.0,Stark,,
,160.0,2020-05-19,1.0,,1167.0,Stephenson,,
,64.0,2020-05-19,3.0,,4098.0,Tazewell,,
,70.0,2020-05-19,0.0,,14418.0,Unassigned,,
,122.0,2020-05-19,4.0,,943.0,Union,,
,30.0,2020-05-19,1.0,,1711.0,Vermilion,,
,1.0,2020-05-19,0.0,,214.0,Wabash,,
,110.0,2020-05-19,0.0,,598.0,Warren,,
,15.0,2020-05-19,1.0,,397.0,Shelby,,
,18.0,2020-05-19,0.0,,312.0,Washington,,
,125.0,2020-05-19,9.0,,1632.0,Whiteside,,
,4560.0,2020-05-19,244.0,,27122.0,Will,,
,52.0,2020-05-19,1.0,,1699.0,Williamson,,
,1564.0,2020-05-19,39.0,,12713.0,Winnebago,,
,16.0,2020-05-19,1.0,,783.0,Woodford,,
,,2020-05-19,,,,Region: Southern,0.0507,
,,2020-05-19,,,,Region: Central,0.0234,
,,2020-05-19,,,,Region: North Central,0.0589,
,,2020-05-19,,,,Region: Northeast,0.1434,
,9.0,2020-05-19,1.0,,473.0,Wayne,,
,0.0,2020-05-19,0.0,,116.0,Scott,,
,2.0,2020-05-19,0.0,,254.0,White,,
,311.0,2020-05-19,25.0,,8513.0,Sangamon,,
,17.0,2020-05-19,0.0,,444.0,Menard,,
,14.0,2020-05-19,0.0,,335.0,Mercer,,
,7.0,2020-05-19,0.0,,185.0,Schuyler,,
,90.0,2020-05-19,11.0,,396.0,Monroe,,
,189.0,2020-05-19,6.0,,5003.0,McLean,,
,35.0,2020-05-19,1.0,,861.0,Morgan,,
,8.0,2020-05-19,0.0,,232.0,Moultrie,,
,173.0,2020-05-19,2.0,,1852.0,Ogle,,
,87.0,2020-05-19,1.0,,1679.0,Out Of State,,
,162.0,2020-05-19,6.0,,6034.0,Peoria,,
,39.0,2020-05-19,1.0,,962.0,Montgomery,,
,9.0,2020-05-19,0.0,,407.0,Piatt,,
,6.0,2020-05-19,0.0,,412.0,Saline,,
,594.0,2020-05-19,21.0,,4061.0,Rock Island,,
,3.0,2020-05-19,0.0,,408.0,Richland,,
,40.0,2020-05-19,0.0,,556.0,Perry,,
,238.0,2020-05-19,3.0,,1353.0,Randolph,,
,1224.0,2020-05-19,64.0,,8248.0,McHenry,,
,1.0,2020-05-19,0.0,,135.0,Pike,,
,40.0,2020-05-19,0.0,,196.0,Pulaski,,
,1.0,2020-05-19,0.0,,42.0,Pope,,
,1.0,2020-05-19,0.0,,91.0,Putnam,,
,83.0,2020-05-20,2.0,,1138.0,Grundy,,
,5.0,2020-05-20,0.0,,199.0,Greene,,
,22.0,2020-05-20,0.0,,412.0,Jo Daviess,,
,20.0,2020-05-20,1.0,,215.0,Jersey,,
,100.0,2020-05-20,17.0,,1071.0,Jefferson,,
,187.0,2020-05-20,10.0,,1768.0,Jackson,,
,119.0,2020-05-20,4.0,,864.0,Iroquois,,
,64.0,2020-05-20,0.0,,1118.0,Henry,,
,1.0,2020-05-20,0.0,,45.0,Hardin,,
,12.0,2020-05-20,0.0,,500.0,Hancock,,
,2.0,2020-05-20,0.0,,145.0,Hamilton,,
,45.0,2020-05-20,7.0,,350.0,Jasper,,
,8.0,2020-05-20,0.0,,182.0,Henderson,,
,130.0,2020-05-20,8.0,,2433.0,LaSalle,,
,4813.0,2020-05-20,136.0,,22147.0,Kane,,
,703.0,2020-05-20,36.0,,5297.0,Kankakee,,
,610.0,2020-05-20,19.0,,3841.0,Kendall,,
,90.0,2020-05-20,0.0,,1473.0,Knox,,
,6905.0,2020-05-20,231.0,,31162.0,Lake,,
,4.0,2020-05-20,0.0,,241.0,Lawrence,,
,75.0,2020-05-20,1.0,,1052.0,Lee,,
,28.0,2020-05-20,1.0,,737.0,Livingston,,
,10.0,2020-05-20,0.0,,1100.0,Logan,,
,176.0,2020-05-20,17.0,,2198.0,Macon,,
,41.0,2020-05-20,1.0,,1788.0,Macoupin,,
,2.0,2020-05-20,0.0,,80.0,Gallatin,,
,7.0,2020-05-20,0.0,,235.0,Johnson,,
,10.0,2020-05-20,0.0,,515.0,Fulton,,
,10.0,2020-05-20,0.0,,350.0,Brown,,
,18.0,2020-05-20,1.0,,357.0,Ford,,
,2.0,2020-05-20,0.0,,261.0,Clay,,
,9.0,2020-05-20,0.0,,240.0,Clark,,
,32.0,2020-05-20,4.0,,799.0,Christian,,
,38839.0,2020-05-20,1787.0,,184163.0,Chicago,,
,472.0,2020-05-20,7.0,,8253.0,Champaign,,
,67.0,2020-05-20,0.0,,813.0,Cass,,
,13.0,2020-05-20,2.0,,163.0,Carroll,,
,1.0,2020-05-20,0.0,,49.0,Calhoun,,
,15.0,2020-05-20,1.0,,624.0,Bureau,,
,502.0,2020-05-20,46.0,,4184.0,Madison,,
,324.0,2020-05-20,14.0,,1794.0,Boone,,
,12.0,2020-05-20,1.0,,254.0,Bond,,
,8.0,2020-05-20,0.0,,114.0,Alexander,,
,43.0,2020-05-20,1.0,,3530.0,Adams,,
,167.0,2020-05-20,16.0,,1283.0,Clinton,,
,88.0,2020-05-20,7.0,,1792.0,Coles,,
,27374.0,2020-05-20,1287.0,,143683.0,Cook,,
,11.0,2020-05-20,0.0,,267.0,Crawford,,
,10.0,2020-05-20,0.0,,219.0,Cumberland,,
,100418.0,2020-05-20,4525.0,,642713.0,Illinois,,
,276.0,2020-05-20,3.0,,2639.0,DeKalb,,
,26.0,2020-05-20,0.0,,611.0,Douglas,,
,6308.0,2020-05-20,326.0,,39622.0,DuPage,,
,0.0,2020-05-20,0.0,,289.0,Edgar,,
,2.0,2020-05-20,0.0,,104.0,Edwards,,
,6.0,2020-05-20,1.0,,435.0,Effingham,,
,19.0,2020-05-20,2.0,,349.0,Fayette,,
,11.0,2020-05-20,0.0,,981.0,Franklin,,
,49.0,2020-05-20,0.0,,1186.0,Marion,,
,4.0,2020-05-20,0.0,,414.0,De Witt,,
,16.0,2020-05-20,0.0,,465.0,Mason,,
,15.0,2020-05-20,1.0,,481.0,Shelby,,
,858.0,2020-05-20,69.0,,5884.0,St. Clair,,
,2.0,2020-05-20,0.0,,92.0,Stark,,
,161.0,2020-05-20,1.0,,1300.0,Stephenson,,
,65.0,2020-05-20,3.0,,4216.0,Tazewell,,
,73.0,2020-05-20,0.0,,14919.0,Unassigned,,
,124.0,2020-05-20,5.0,,999.0,Union,,
,31.0,2020-05-20,1.0,,1779.0,Vermilion,,
,1.0,2020-05-20,0.0,,217.0,Wabash,,
,110.0,2020-05-20,0.0,,618.0,Warren,,
,0.0,2020-05-20,0.0,,126.0,Scott,,
,18.0,2020-05-20,0.0,,322.0,Washington,,
,128.0,2020-05-20,10.0,,1676.0,Whiteside,,
,4694.0,2020-05-20,247.0,,29321.0,Will,,
,55.0,2020-05-20,1.0,,1736.0,Williamson,,
,1615.0,2020-05-20,40.0,,13229.0,Winnebago,,
,17.0,2020-05-20,2.0,,816.0,Woodford,,
,,2020-05-20,,,,Region: Southern,0.0476,
,,2020-05-20,,,,Region: Central,0.0238,
,,2020-05-20,,,,Region: North Central,0.0478,
,,2020-05-20,,,,Region: Northeast,0.1264,
,5.0,2020-05-20,0.0,,222.0,Marshall,,
,2.0,2020-05-20,0.0,,259.0,White,,
,8.0,2020-05-20,0.0,,194.0,Schuyler,,
,9.0,2020-05-20,1.0,,481.0,Wayne,,
,6.0,2020-05-20,0.0,,426.0,Saline,,
,73.0,2020-05-20,4.0,,865.0,McDonough,,
,1255.0,2020-05-20,66.0,,8538.0,McHenry,,
,191.0,2020-05-20,6.0,,5217.0,McLean,,
,17.0,2020-05-20,0.0,,512.0,Menard,,
,6.0,2020-05-20,0.0,,187.0,Massac,,
,319.0,2020-05-20,25.0,,9914.0,Sangamon,,
,13.0,2020-05-20,0.0,,347.0,Mercer,,
,39.0,2020-05-20,1.0,,1018.0,Montgomery,,
,34.0,2020-05-20,1.0,,944.0,Morgan,,
,8.0,2020-05-20,0.0,,247.0,Moultrie,,
,174.0,2020-05-20,2.0,,1879.0,Ogle,,
,90.0,2020-05-20,11.0,,434.0,Monroe,,
,89.0,2020-05-20,1.0,,1899.0,Out Of State,,
,167.0,2020-05-20,6.0,,6255.0,Peoria,,
,40.0,2020-05-20,0.0,,565.0,Perry,,
,8.0,2020-05-20,0.0,,422.0,Piatt,,
,1.0,2020-05-20,0.0,,136.0,Pike,,
,600.0,2020-05-20,21.0,,4143.0,Rock Island,,
,3.0,2020-05-20,0.0,,428.0,Richland,,
,246.0,2020-05-20,3.0,,1387.0,Randolph,,
,1.0,2020-05-20,0.0,,94.0,Putnam,,
,1.0,2020-05-20,0.0,,44.0,Pope,,
,40.0,2020-05-20,0.0,,199.0,Pulaski,,
,192.0,2020-05-21,10.0,,1828.0,Jackson,,
,120.0,2020-05-21,4.0,,899.0,Iroquois,,
,65.0,2020-05-21,0.0,,1137.0,Henry,,
,8.0,2020-05-21,0.0,,193.0,Henderson,,
,1.0,2020-05-21,0.0,,47.0,Hardin,,
,13.0,2020-05-21,0.0,,524.0,Hancock,,
,2.0,2020-05-21,0.0,,146.0,Hamilton,,
,82.0,2020-05-21,2.0,,1173.0,Grundy,,
,5.0,2020-05-21,0.0,,219.0,Greene,,
,45.0,2020-05-21,7.0,,365.0,Jasper,,
,2.0,2020-05-21,0.0,,74.0,Gallatin,,
,99.0,2020-05-21,16.0,,1102.0,Jefferson,,
,90.0,2020-05-21,0.0,,1527.0,Knox,,
,23.0,2020-05-21,0.0,,430.0,Jo Daviess,,
,7.0,2020-05-21,0.0,,244.0,Johnson,,
,4981.0,2020-05-21,145.0,,23441.0,Kane,,
,709.0,2020-05-21,40.0,,5462.0,Kankakee,,
,627.0,2020-05-21,19.0,,4030.0,Kendall,,
,7128.0,2020-05-21,237.0,,33212.0,Lake,,
,129.0,2020-05-21,8.0,,2536.0,LaSalle,,
,4.0,2020-05-21,0.0,,264.0,Lawrence,,
,75.0,2020-05-21,1.0,,1076.0,Lee,,
,29.0,2020-05-21,2.0,,754.0,Livingston,,
,10.0,2020-05-21,0.0,,1172.0,Logan,,
,10.0,2020-05-21,0.0,,548.0,Fulton,,
,20.0,2020-05-21,1.0,,221.0,Jersey,,
,11.0,2020-05-21,0.0,,1015.0,Franklin,,
,13.0,2020-05-21,2.0,,171.0,Carroll,,
,19.0,2020-05-21,2.0,,366.0,Fayette,,
,102686.0,2020-05-21,4607.0,,672020.0,Illinois,,
,45.0,2020-05-21,1.0,,3641.0,Adams,,
,8.0,2020-05-21,0.0,,194.0,Alexander,,
,12.0,2020-05-21,1.0,,267.0,Bond,,
,343.0,2020-05-21,15.0,,1924.0,Boone,,
,10.0,2020-05-21,0.0,,352.0,Brown,,
,15.0,2020-05-21,1.0,,658.0,Bureau,,
,1.0,2020-05-21,0.0,,50.0,Calhoun,,
,182.0,2020-05-21,17.0,,2307.0,Macon,,
,68.0,2020-05-21,0.0,,830.0,Cass,,
,496.0,2020-05-21,7.0,,8849.0,Champaign,,
,39755.0,2020-05-21,1814.0,,191989.0,Chicago,,
,18.0,2020-05-21,1.0,,383.0,Ford,,
,32.0,2020-05-21,4.0,,903.0,Christian,,
,2.0,2020-05-21,0.0,,268.0,Clay,,
,169.0,2020-05-21,16.0,,1313.0,Clinton,,
,94.0,2020-05-21,7.0,,1886.0,Coles,,
,27796.0,2020-05-21,1300.0,,149334.0,Cook,,
,10.0,2020-05-21,0.0,,236.0,Cumberland,,
,4.0,2020-05-21,0.0,,427.0,De Witt,,
,287.0,2020-05-21,3.0,,2768.0,DeKalb,,
,26.0,2020-05-21,0.0,,643.0,Douglas,,
,6471.0,2020-05-21,332.0,,41146.0,DuPage,,
,0.0,2020-05-21,0.0,,307.0,Edgar,,
,2.0,2020-05-21,0.0,,113.0,Edwards,,
,6.0,2020-05-21,1.0,,457.0,Effingham,,
,9.0,2020-05-21,0.0,,260.0,Clark,,
,40.0,2020-05-21,1.0,,2016.0,Macoupin,,
,11.0,2020-05-21,0.0,,273.0,Crawford,,
,50.0,2020-05-21,0.0,,1218.0,Marion,,
,0.0,2020-05-21,0.0,,146.0,Scott,,
,15.0,2020-05-21,1.0,,493.0,Shelby,,
,888.0,2020-05-21,69.0,,6259.0,St. Clair,,
,2.0,2020-05-21,0.0,,99.0,Stark,,
,167.0,2020-05-21,2.0,,1584.0,Stephenson,,
,65.0,2020-05-21,3.0,,4467.0,Tazewell,,
,83.0,2020-05-21,0.0,,17098.0,Unassigned,,
,124.0,2020-05-21,5.0,,1020.0,Union,,
,35.0,2020-05-21,1.0,,1888.0,Vermilion,,
,1.0,2020-05-21,0.0,,223.0,Wabash,,
,110.0,2020-05-21,0.0,,636.0,Warren,,
,18.0,2020-05-21,0.0,,335.0,Washington,,
,9.0,2020-05-21,1.0,,488.0,Wayne,,
,2.0,2020-05-21,0.0,,263.0,White,,
,130.0,2020-05-21,10.0,,1716.0,Whiteside,,
,4797.0,2020-05-21,250.0,,30236.0,Will,,
,55.0,2020-05-21,1.0,,1799.0,Williamson,,
,1681.0,2020-05-21,44.0,,13859.0,Winnebago,,
,17.0,2020-05-21,2.0,,855.0,Woodford,,
,,2020-05-21,,,,Region: Northeast,0.1531,
,,2020-05-21,,,,Region: North Central,0.0975,
,,2020-05-21,,,,Region: Central,0.0259,
,506.0,2020-05-21,48.0,,4343.0,Madison,,
,8.0,2020-05-21,0.0,,204.0,Schuyler,,
,324.0,2020-05-21,26.0,,10579.0,Sangamon,,
,,2020-05-21,,,,Region: Southern,0.0508,
,604.0,2020-05-21,22.0,,4317.0,Rock Island,,
,6.0,2020-05-21,0.0,,439.0,Saline,,
,5.0,2020-05-21,0.0,,240.0,Marshall,,
,6.0,2020-05-21,0.0,,208.0,Massac,,
,75.0,2020-05-21,4.0,,899.0,McDonough,,
,1282.0,2020-05-21,67.0,,8971.0,McHenry,,
,195.0,2020-05-21,9.0,,5366.0,McLean,,
,17.0,2020-05-21,0.0,,559.0,Menard,,
,14.0,2020-05-21,0.0,,361.0,Mercer,,
,90.0,2020-05-21,11.0,,448.0,Monroe,,
,38.0,2020-05-21,1.0,,1060.0,Montgomery,,
,34.0,2020-05-21,1.0,,1043.0,Morgan,,
,16.0,2020-05-21,0.0,,488.0,Mason,,
,178.0,2020-05-21,2.0,,1923.0,Ogle,,
,8.0,2020-05-21,0.0,,264.0,Moultrie,,
,3.0,2020-05-21,0.0,,436.0,Richland,,
,40.0,2020-05-21,0.0,,219.0,Pulaski,,
,1.0,2020-05-21,0.0,,45.0,Pope,,
,1.0,2020-05-21,0.0,,96.0,Putnam,,
,9.0,2020-05-21,0.0,,448.0,Piatt,,
,91.0,2020-05-21,1.0,,1857.0,Out Of State,,
,168.0,2020-05-21,6.0,,6512.0,Peoria,,
,1.0,2020-05-21,0.0,,139.0,Pike,,
,246.0,2020-05-21,3.0,,1416.0,Randolph,,
,40.0,2020-05-21,0.0,,582.0,Perry,,
,197.0,2020-05-22,10.0,,1894.0,Jackson,,
,84.0,2020-05-22,2.0,,1289.0,Grundy,,
,2.0,2020-05-22,0.0,,149.0,Hamilton,,
,1.0,2020-05-22,0.0,,52.0,Hardin,,
,8.0,2020-05-22,0.0,,201.0,Henderson,,
,2.0,2020-05-22,0.0,,75.0,Gallatin,,
,10.0,2020-05-22,0.0,,571.0,Fulton,,
,65.0,2020-05-22,0.0,,1172.0,Henry,,
,124.0,2020-05-22,4.0,,944.0,Iroquois,,
,5.0,2020-05-22,0.0,,222.0,Greene,,
,13.0,2020-05-22,0.0,,545.0,Hancock,,
,7.0,2020-05-22,0.0,,254.0,Johnson,,
,99.0,2020-05-22,16.0,,1133.0,Jefferson,,
,20.0,2020-05-22,1.0,,225.0,Jersey,,
,24.0,2020-05-22,0.0,,438.0,Jo Daviess,,
,5327.0,2020-05-22,150.0,,26233.0,Kane,,
,753.0,2020-05-22,42.0,,5973.0,Kankakee,,
,673.0,2020-05-22,19.0,,4516.0,Kendall,,
,93.0,2020-05-22,0.0,,1572.0,Knox,,
,7291.0,2020-05-22,249.0,,34519.0,Lake,,
,11.0,2020-05-22,0.0,,1045.0,Franklin,,
,130.0,2020-05-22,10.0,,2617.0,LaSalle,,
,4.0,2020-05-22,0.0,,269.0,Lawrence,,
,75.0,2020-05-22,1.0,,1142.0,Lee,,
,45.0,2020-05-22,7.0,,395.0,Jasper,,
,19.0,2020-05-22,1.0,,405.0,Ford,,
,95.0,2020-05-22,7.0,,1935.0,Coles,,
,6.0,2020-05-22,1.0,,473.0,Effingham,,
,105444.0,2020-05-22,4715.0,,697133.0,Illinois,,
,44.0,2020-05-22,1.0,,3792.0,Adams,,
,8.0,2020-05-22,0.0,,206.0,Alexander,,
,30.0,2020-05-22,2.0,,776.0,Livingston,,
,10.0,2020-05-22,1.0,,270.0,Bond,,
,368.0,2020-05-22,16.0,,2185.0,Boone,,
,10.0,2020-05-22,0.0,,356.0,Brown,,
,15.0,2020-05-22,1.0,,670.0,Bureau,,
,1.0,2020-05-22,0.0,,51.0,Calhoun,,
,13.0,2020-05-22,2.0,,192.0,Carroll,,
,67.0,2020-05-22,0.0,,847.0,Cass,,
,515.0,2020-05-22,7.0,,9444.0,Champaign,,
,19.0,2020-05-22,2.0,,372.0,Fayette,,
,40465.0,2020-05-22,1850.0,,198741.0,Chicago,,
,10.0,2020-05-22,0.0,,265.0,Clark,,
,2.0,2020-05-22,0.0,,271.0,Clay,,
,173.0,2020-05-22,16.0,,1339.0,Clinton,,
,28484.0,2020-05-22,1337.0,,156987.0,Cook,,
,11.0,2020-05-22,0.0,,278.0,Crawford,,
,10.0,2020-05-22,0.0,,245.0,Cumberland,,
,4.0,2020-05-22,0.0,,439.0,De Witt,,
,299.0,2020-05-22,3.0,,3188.0,DeKalb,,
,27.0,2020-05-22,0.0,,658.0,Douglas,,
,6744.0,2020-05-22,337.0,,43861.0,DuPage,,
,0.0,2020-05-22,0.0,,311.0,Edgar,,
,2.0,2020-05-22,0.0,,115.0,Edwards,,
,32.0,2020-05-22,4.0,,913.0,Christian,,
,10.0,2020-05-22,0.0,,1186.0,Logan,,
,34.0,2020-05-22,1.0,,1093.0,Morgan,,
,41.0,2020-05-22,1.0,,2049.0,Macoupin,,
,9.0,2020-05-22,0.0,,205.0,Schuyler,,
,0.0,2020-05-22,0.0,,152.0,Scott,,
,15.0,2020-05-22,1.0,,501.0,Shelby,,
,907.0,2020-05-22,70.0,,6519.0,St. Clair,,
,3.0,2020-05-22,0.0,,102.0,Stark,,
,173.0,2020-05-22,2.0,,1838.0,Stephenson,,
,66.0,2020-05-22,3.0,,4658.0,Tazewell,,
,106.0,2020-05-22,0.0,,18172.0,Unassigned,,
,136.0,2020-05-22,5.0,,1056.0,Union,,
,39.0,2020-05-22,1.0,,1944.0,Vermilion,,
,184.0,2020-05-22,17.0,,2538.0,Macon,,
,325.0,2020-05-22,26.0,,10809.0,Sangamon,,
,112.0,2020-05-22,0.0,,645.0,Warren,,
,9.0,2020-05-22,1.0,,501.0,Wayne,,
,2.0,2020-05-22,0.0,,266.0,White,,
,131.0,2020-05-22,10.0,,1772.0,Whiteside,,
,4929.0,2020-05-22,253.0,,33249.0,Will,,
,54.0,2020-05-22,1.0,,1851.0,Williamson,,
,1780.0,2020-05-22,46.0,,15353.0,Winnebago,,
,17.0,2020-05-22,2.0,,882.0,Woodford,,
,,2020-05-22,,,,Region: Southern,0.0322,
,,2020-05-22,,,,Region: Central,0.027,
,,2020-05-22,,,,Region: North Central,0.0633,
,,2020-05-22,,,,Region: Northeast,0.1376,
,18.0,2020-05-22,0.0,,338.0,Washington,,
,6.0,2020-05-22,0.0,,450.0,Saline,,
,1.0,2020-05-22,0.0,,227.0,Wabash,,
,3.0,2020-05-22,0.0,,437.0,Richland,,
,617.0,2020-05-22,22.0,,4627.0,Rock Island,,
,516.0,2020-05-22,49.0,,4728.0,Madison,,
,50.0,2020-05-22,0.0,,1238.0,Marion,,
,5.0,2020-05-22,0.0,,254.0,Marshall,,
,16.0,2020-05-22,0.0,,500.0,Mason,,
,7.0,2020-05-22,0.0,,222.0,Massac,,
,75.0,2020-05-22,4.0,,948.0,McDonough,,
,195.0,2020-05-22,9.0,,5519.0,McLean,,
,17.0,2020-05-22,0.0,,566.0,Menard,,
,14.0,2020-05-22,0.0,,381.0,Mercer,,
,91.0,2020-05-22,11.0,,455.0,Monroe,,
,1323.0,2020-05-22,67.0,,9569.0,McHenry,,
,8.0,2020-05-22,0.0,,270.0,Moultrie,,
,251.0,2020-05-22,3.0,,1443.0,Randolph,,
,38.0,2020-05-22,1.0,,1072.0,Montgomery,,
,40.0,2020-05-22,0.0,,225.0,Pulaski,,
,1.0,2020-05-22,0.0,,46.0,Pope,,
,1.0,2020-05-22,0.0,,140.0,Pike,,
,9.0,2020-05-22,0.0,,469.0,Piatt,,
,1.0,2020-05-22,0.0,,97.0,Putnam,,
,176.0,2020-05-22,7.0,,6834.0,Peoria,,
,112.0,2020-05-22,1.0,,2432.0,Out Of State,,
,185.0,2020-05-22,2.0,,2063.0,Ogle,,
,40.0,2020-05-22,0.0,,600.0,Perry,,
,207.0,2020-05-23,10.0,,1927.0,Jackson,,
,10.0,2020-05-23,0.0,,595.0,Fulton,,
,2.0,2020-05-23,0.0,,77.0,Gallatin,,
,5.0,2020-05-23,0.0,,230.0,Greene,,
,87.0,2020-05-23,2.0,,1313.0,Grundy,,
,2.0,2020-05-23,0.0,,154.0,Hamilton,,
,13.0,2020-05-23,0.0,,568.0,Hancock,,
,1.0,2020-05-23,0.0,,52.0,Hardin,,
,8.0,2020-05-23,0.0,,203.0,Henderson,,
,66.0,2020-05-23,0.0,,1225.0,Henry,,
,128.0,2020-05-23,4.0,,976.0,Iroquois,,
,45.0,2020-05-23,7.0,,403.0,Jasper,,
,11.0,2020-05-23,0.0,,1066.0,Franklin,,
,20.0,2020-05-23,1.0,,230.0,Jersey,,
,26.0,2020-05-23,0.0,,453.0,Jo Daviess,,
,7.0,2020-05-23,0.0,,256.0,Johnson,,
,5484.0,2020-05-23,152.0,,27352.0,Kane,,
,783.0,2020-05-23,42.0,,6147.0,Kankakee,,
,689.0,2020-05-23,19.0,,4719.0,Kendall,,
,94.0,2020-05-23,0.0,,1599.0,Knox,,
,7465.0,2020-05-23,250.0,,35880.0,Lake,,
,76.0,2020-05-23,1.0,,1175.0,Lee,,
,4.0,2020-05-23,0.0,,380.0,Lawrence,,
,134.0,2020-05-23,10.0,,2683.0,LaSalle,,
,100.0,2020-05-23,16.0,,1148.0,Jefferson,,
,19.0,2020-05-23,1.0,,416.0,Ford,,
,31.0,2020-05-23,2.0,,796.0,Livingston,,
,6.0,2020-05-23,1.0,,494.0,Effingham,,
,41402.0,2020-05-23,1894.0,,208218.0,Chicago,,
,537.0,2020-05-23,7.0,,9906.0,Champaign,,
,33.0,2020-05-23,4.0,,959.0,Christian,,
,67.0,2020-05-23,0.0,,862.0,Cass,,
,13.0,2020-05-23,2.0,,201.0,Carroll,,
,1.0,2020-05-23,0.0,,51.0,Calhoun,,
,15.0,2020-05-23,1.0,,696.0,Bureau,,
,10.0,2020-05-23,0.0,,363.0,Brown,,
,389.0,2020-05-23,16.0,,2318.0,Boone,,
,10.0,2020-05-23,1.0,,279.0,Bond,,
,8.0,2020-05-23,0.0,,207.0,Alexander,,
,20.0,2020-05-23,2.0,,384.0,Fayette,,
,44.0,2020-05-23,1.0,,3943.0,Adams,,
,98.0,2020-05-23,7.0,,1983.0,Coles,,
,29015.0,2020-05-23,1351.0,,162795.0,Cook,,
,11.0,2020-05-23,0.0,,283.0,Crawford,,
,10.0,2020-05-23,0.0,,252.0,Cumberland,,
,4.0,2020-05-23,0.0,,460.0,De Witt,,
,309.0,2020-05-23,3.0,,3312.0,DeKalb,,
,27.0,2020-05-23,0.0,,689.0,Douglas,,
,6891.0,2020-05-23,339.0,,45411.0,DuPage,,
,10.0,2020-05-23,0.0,,283.0,Clark,,
,0.0,2020-05-23,0.0,,336.0,Edgar,,
,2.0,2020-05-23,0.0,,115.0,Edwards,,
,107796.0,2020-05-23,4790.0,,722247.0,Illinois,,
,10.0,2020-05-23,0.0,,1246.0,Logan,,
,,2020-05-23,,,,Region: Central,0.04,
,41.0,2020-05-23,1.0,,2242.0,Macoupin,,
,10.0,2020-05-23,0.0,,211.0,Schuyler,,
,0.0,2020-05-23,0.0,,161.0,Scott,,
,16.0,2020-05-23,1.0,,521.0,Shelby,,
,939.0,2020-05-23,70.0,,6953.0,St. Clair,,
,3.0,2020-05-23,0.0,,108.0,Stark,,
,176.0,2020-05-23,2.0,,1991.0,Stephenson,,
,67.0,2020-05-23,3.0,,4850.0,Tazewell,,
,99.0,2020-05-23,0.0,,18780.0,Unassigned,,
,138.0,2020-05-23,5.0,,1067.0,Union,,
,39.0,2020-05-23,1.0,,2019.0,Vermilion,,
,1.0,2020-05-23,0.0,,236.0,Wabash,,
,328.0,2020-05-23,26.0,,11322.0,Sangamon,,
,114.0,2020-05-23,0.0,,652.0,Warren,,
,9.0,2020-05-23,1.0,,504.0,Wayne,,
,2.0,2020-05-23,0.0,,272.0,White,,
,133.0,2020-05-23,10.0,,1830.0,Whiteside,,
,5012.0,2020-05-23,257.0,,34548.0,Will,,
,54.0,2020-05-23,1.0,,1887.0,Williamson,,
,1838.0,2020-05-23,49.0,,16132.0,Winnebago,,
,17.0,2020-05-23,2.0,,922.0,Woodford,,
,,2020-05-23,,,,Region: Southern,0.0803,
,2.0,2020-05-23,0.0,,277.0,Clay,,
,,2020-05-23,,,,Region: Northeast,0.15,
,,2020-05-23,,,,Region: North Central,0.0794,
,18.0,2020-05-23,0.0,,344.0,Washington,,
,187.0,2020-05-23,18.0,,2811.0,Macon,,
,6.0,2020-05-23,0.0,,458.0,Saline,,
,3.0,2020-05-23,0.0,,441.0,Richland,,
,523.0,2020-05-23,52.0,,4911.0,Madison,,
,50.0,2020-05-23,0.0,,1262.0,Marion,,
,5.0,2020-05-23,0.0,,294.0,Marshall,,
,17.0,2020-05-23,0.0,,606.0,Mason,,
,7.0,2020-05-23,0.0,,226.0,Massac,,
